filename,audio_id,speaker_id,codec,attack_type,label
DF_E_2002978.flac,DF_E_2002978,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2004476.flac,DF_E_2004476,LA_0010,low_m4a,asvspoof,fake
DF_E_2004920.flac,DF_E_2004920,LA_0036,high_m4a,asvspoof,fake
DF_E_2002709.flac,DF_E_2002709,LA_0042,high_mp3,asvspoof,fake
DF_E_2003087.flac,DF_E_2003087,TMF1,high_ogg,vcc2020,fake
DF_E_2001984.flac,DF_E_2001984,VCC2TM1,oggm4a,vcc2018,fake
DF_E_2003669.flac,DF_E_2003669,TMM1,low_mp3,vcc2020,fake
DF_E_2001776.flac,DF_E_2001776,LA_0011,low_mp3,asvspoof,fake
DF_E_2002310.flac,DF_E_2002310,LA_0026,high_ogg,asvspoof,fake
DF_E_2003362.flac,DF_E_2003362,LA_0036,oggm4a,asvspoof,fake
DF_E_2004509.flac,DF_E_2004509,TEF2,high_mp3,vcc2020,fake
DF_E_2003433.flac,DF_E_2003433,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2000847.flac,DF_E_2000847,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2000115.flac,DF_E_2000115,LA_0028,mp3m4a,asvspoof,fake
DF_E_2004751.flac,DF_E_2004751,TFM1,low_mp3,vcc2020,fake
DF_E_2000476.flac,DF_E_2000476,VCC2TF2,high_ogg,vcc2018,fake
DF_E_2003406.flac,DF_E_2003406,TEF2,high_m4a,vcc2020,fake
DF_E_2000344.flac,DF_E_2000344,VCC2TF1,mp3m4a,vcc2018,fake
DF_E_2001328.flac,DF_E_2001328,LA_0017,nocodec,asvspoof,fake
DF_E_2004419.flac,DF_E_2004419,LA_0014,low_ogg,asvspoof,fake
DF_E_2002749.flac,DF_E_2002749,TEM1,low_ogg,vcc2020,fake
DF_E_2001774.flac,DF_E_2001774,TEF2,low_ogg,vcc2020,fake
DF_E_2004731.flac,DF_E_2004731,TGF1,low_m4a,vcc2020,fake
DF_E_2003274.flac,DF_E_2003274,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2001712.flac,DF_E_2001712,LA_0024,low_ogg,asvspoof,fake
DF_E_2001083.flac,DF_E_2001083,VCC2TF1,mp3m4a,vcc2018,fake
DF_E_2001767.flac,DF_E_2001767,TEF1,high_mp3,vcc2020,fake
DF_E_2001789.flac,DF_E_2001789,TEF1,high_m4a,vcc2020,fake
DF_E_2000634.flac,DF_E_2000634,TFF1,high_ogg,vcc2020,fake
DF_E_2004265.flac,DF_E_2004265,TMF1,low_m4a,vcc2020,fake
DF_E_2000887.flac,DF_E_2000887,LA_0023,mp3m4a,asvspoof,fake
DF_E_2001539.flac,DF_E_2001539,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2002983.flac,DF_E_2002983,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2004473.flac,DF_E_2004473,TEF2,mp3m4a,vcc2020,fake
DF_E_2003858.flac,DF_E_2003858,TMF1,nocodec,vcc2020,fake
DF_E_2000646.flac,DF_E_2000646,TFF1,mp3m4a,vcc2020,fake
DF_E_2004894.flac,DF_E_2004894,TMM1,low_m4a,vcc2020,fake
DF_E_2001112.flac,DF_E_2001112,TEM2,mp3m4a,vcc2020,fake
DF_E_2002505.flac,DF_E_2002505,VCC2TF2,low_mp3,vcc2018,fake
DF_E_2001626.flac,DF_E_2001626,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2004096.flac,DF_E_2004096,TEM1,high_m4a,vcc2020,fake
DF_E_2001647.flac,DF_E_2001647,VCC2TM1,nocodec,vcc2018,fake
DF_E_2002938.flac,DF_E_2002938,TGM1,high_mp3,vcc2020,fake
DF_E_2000406.flac,DF_E_2000406,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2004077.flac,DF_E_2004077,LA_0030,nocodec,asvspoof,fake
DF_E_2004836.flac,DF_E_2004836,TEM1,low_ogg,vcc2020,fake
DF_E_2004389.flac,DF_E_2004389,LA_0003,high_m4a,asvspoof,fake
DF_E_2001994.flac,DF_E_2001994,LA_0022,low_mp3,asvspoof,fake
DF_E_2004401.flac,DF_E_2004401,LA_0033,high_ogg,asvspoof,fake
DF_E_2003969.flac,DF_E_2003969,TMM1,nocodec,vcc2020,fake
DF_E_2000142.flac,DF_E_2000142,VCC2TM1,oggm4a,vcc2018,fake
DF_E_2001854.flac,DF_E_2001854,TEF2,low_ogg,vcc2020,fake
DF_E_2004030.flac,DF_E_2004030,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2004239.flac,DF_E_2004239,TGM1,mp3m4a,vcc2020,fake
DF_E_2000266.flac,DF_E_2000266,VCC2TF1,nocodec,vcc2018,fake
DF_E_2000892.flac,DF_E_2000892,TMF1,low_mp3,vcc2020,fake
DF_E_2001184.flac,DF_E_2001184,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2000676.flac,DF_E_2000676,VCC2SM1,low_ogg,vcc2018,fake
DF_E_2003316.flac,DF_E_2003316,TGF1,low_ogg,vcc2020,fake
DF_E_2002030.flac,DF_E_2002030,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2003389.flac,DF_E_2003389,TEF2,nocodec,vcc2020,fake
DF_E_2003603.flac,DF_E_2003603,VCC2TF2,nocodec,vcc2018,fake
DF_E_2002853.flac,DF_E_2002853,TEM1,nocodec,vcc2020,fake
DF_E_2004276.flac,DF_E_2004276,LA_0041,high_ogg,asvspoof,fake
DF_E_2000775.flac,DF_E_2000775,LA_0010,high_ogg,asvspoof,fake
DF_E_2003480.flac,DF_E_2003480,TFM1,low_m4a,vcc2020,fake
DF_E_2001150.flac,DF_E_2001150,VCC2TF2,high_m4a,vcc2018,fake
DF_E_2000117.flac,DF_E_2000117,TEF1,oggm4a,vcc2020,fake
DF_E_2000919.flac,DF_E_2000919,LA_0045,high_m4a,asvspoof,fake
DF_E_2004271.flac,DF_E_2004271,LA_0018,oggm4a,asvspoof,fake
DF_E_2003473.flac,DF_E_2003473,TGF1,oggm4a,vcc2020,fake
DF_E_2002917.flac,DF_E_2002917,TGM1,high_mp3,vcc2020,fake
DF_E_2002714.flac,DF_E_2002714,LA_0046,high_ogg,asvspoof,fake
DF_E_2001423.flac,DF_E_2001423,TFM1,nocodec,vcc2020,fake
DF_E_2000049.flac,DF_E_2000049,LA_0032,mp3m4a,asvspoof,fake
DF_E_2002537.flac,DF_E_2002537,VCC2TM2,oggm4a,vcc2018,fake
DF_E_2004301.flac,DF_E_2004301,TGF1,high_m4a,vcc2020,fake
DF_E_2001407.flac,DF_E_2001407,TGF1,low_ogg,vcc2020,fake
DF_E_2000511.flac,DF_E_2000511,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2004886.flac,DF_E_2004886,LA_0047,low_ogg,asvspoof,fake
DF_E_2004418.flac,DF_E_2004418,TEF1,low_mp3,vcc2020,fake
DF_E_2004880.flac,DF_E_2004880,VCC2TF2,nocodec,vcc2018,fake
DF_E_2004069.flac,DF_E_2004069,LA_0021,mp3m4a,asvspoof,fake
DF_E_2000921.flac,DF_E_2000921,TFM1,high_m4a,vcc2020,fake
DF_E_2000102.flac,DF_E_2000102,LA_0026,high_m4a,asvspoof,fake
DF_E_2000540.flac,DF_E_2000540,TFM1,high_ogg,vcc2020,fake
DF_E_2000700.flac,DF_E_2000700,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2000633.flac,DF_E_2000633,VCC2TM1,low_ogg,vcc2018,fake
DF_E_2002174.flac,DF_E_2002174,TMF1,low_m4a,vcc2020,fake
DF_E_2003320.flac,DF_E_2003320,VCC2TM1,oggm4a,vcc2018,fake
DF_E_2004405.flac,DF_E_2004405,TFF1,low_m4a,vcc2020,fake
DF_E_2002187.flac,DF_E_2002187,LA_0035,high_mp3,asvspoof,fake
DF_E_2003860.flac,DF_E_2003860,LA_0014,high_ogg,asvspoof,fake
DF_E_2000160.flac,DF_E_2000160,TMF1,nocodec,vcc2020,fake
DF_E_2003936.flac,DF_E_2003936,LA_0014,low_mp3,asvspoof,fake
DF_E_2003245.flac,DF_E_2003245,TEF1,high_m4a,vcc2020,fake
DF_E_2001436.flac,DF_E_2001436,TEF1,low_mp3,vcc2020,fake
DF_E_2000879.flac,DF_E_2000879,VCC2TM1,low_ogg,vcc2018,fake
DF_E_2002456.flac,DF_E_2002456,VCC2TM1,high_m4a,vcc2018,fake
DF_E_2001947.flac,DF_E_2001947,TGM1,nocodec,vcc2020,fake
DF_E_2002964.flac,DF_E_2002964,VCC2TM1,nocodec,vcc2018,fake
DF_E_2002867.flac,DF_E_2002867,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2002501.flac,DF_E_2002501,VCC2TM1,nocodec,vcc2018,fake
DF_E_2004186.flac,DF_E_2004186,LA_0018,low_mp3,asvspoof,fake
DF_E_2002416.flac,DF_E_2002416,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2002544.flac,DF_E_2002544,TMF1,nocodec,vcc2020,fake
DF_E_2003721.flac,DF_E_2003721,TFF1,high_mp3,vcc2020,fake
DF_E_2004704.flac,DF_E_2004704,TEM2,high_ogg,vcc2020,fake
DF_E_2004252.flac,DF_E_2004252,VCC2TM2,high_m4a,vcc2018,fake
DF_E_2002605.flac,DF_E_2002605,VCC2TF1,nocodec,vcc2018,fake
DF_E_2000096.flac,DF_E_2000096,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2000488.flac,DF_E_2000488,TEF1,low_mp3,vcc2020,fake
DF_E_2002966.flac,DF_E_2002966,TEF2,low_ogg,vcc2020,fake
DF_E_2004796.flac,DF_E_2004796,TEF2,nocodec,vcc2020,fake
DF_E_2004395.flac,DF_E_2004395,TEM2,low_mp3,vcc2020,fake
DF_E_2002113.flac,DF_E_2002113,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2003235.flac,DF_E_2003235,LA_0042,oggm4a,asvspoof,fake
DF_E_2002545.flac,DF_E_2002545,VCC2TF1,mp3m4a,vcc2018,fake
DF_E_2001507.flac,DF_E_2001507,LA_0018,mp3m4a,asvspoof,fake
DF_E_2004543.flac,DF_E_2004543,TGF1,oggm4a,vcc2020,fake
DF_E_2001695.flac,DF_E_2001695,TEM2,low_ogg,vcc2020,fake
DF_E_2002328.flac,DF_E_2002328,TEF1,nocodec,vcc2020,fake
DF_E_2004014.flac,DF_E_2004014,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2001359.flac,DF_E_2001359,LA_0048,high_m4a,asvspoof,fake
DF_E_2001279.flac,DF_E_2001279,TGM1,high_m4a,vcc2020,fake
DF_E_2004466.flac,DF_E_2004466,LA_0042,high_ogg,asvspoof,fake
DF_E_2000180.flac,DF_E_2000180,LA_0040,high_m4a,asvspoof,fake
DF_E_2003043.flac,DF_E_2003043,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2000749.flac,DF_E_2000749,TFF1,high_mp3,vcc2020,fake
DF_E_2000211.flac,DF_E_2000211,TMF1,high_mp3,vcc2020,fake
DF_E_2004828.flac,DF_E_2004828,TMF1,low_mp3,vcc2020,fake
DF_E_2002591.flac,DF_E_2002591,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2003459.flac,DF_E_2003459,LA_0021,nocodec,asvspoof,fake
DF_E_2003621.flac,DF_E_2003621,TGM1,low_m4a,vcc2020,fake
DF_E_2002712.flac,DF_E_2002712,TGF1,high_m4a,vcc2020,fake
DF_E_2001793.flac,DF_E_2001793,LA_0015,mp3m4a,asvspoof,fake
DF_E_2004722.flac,DF_E_2004722,TFF1,high_m4a,vcc2020,fake
DF_E_2002634.flac,DF_E_2002634,TEM2,high_ogg,vcc2020,fake
DF_E_2000137.flac,DF_E_2000137,LA_0018,oggm4a,asvspoof,fake
DF_E_2000732.flac,DF_E_2000732,TFM1,low_mp3,vcc2020,fake
DF_E_2000961.flac,DF_E_2000961,TGF1,low_m4a,vcc2020,fake
DF_E_2000530.flac,DF_E_2000530,VCC2TM2,high_mp3,vcc2018,fake
DF_E_2002792.flac,DF_E_2002792,TEF1,low_m4a,vcc2020,fake
DF_E_2002202.flac,DF_E_2002202,LA_0041,high_m4a,asvspoof,fake
DF_E_2000928.flac,DF_E_2000928,TMF1,low_m4a,vcc2020,fake
DF_E_2000403.flac,DF_E_2000403,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2000091.flac,DF_E_2000091,TGF1,low_m4a,vcc2020,fake
DF_E_2001952.flac,DF_E_2001952,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2003713.flac,DF_E_2003713,TMM1,low_m4a,vcc2020,fake
DF_E_2000571.flac,DF_E_2000571,TEF2,low_m4a,vcc2020,fake
DF_E_2001515.flac,DF_E_2001515,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2004259.flac,DF_E_2004259,VCC2TM2,high_mp3,vcc2018,fake
DF_E_2004233.flac,DF_E_2004233,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2001735.flac,DF_E_2001735,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2004505.flac,DF_E_2004505,LA_0023,nocodec,asvspoof,fake
DF_E_2001373.flac,DF_E_2001373,LA_0021,mp3m4a,asvspoof,fake
DF_E_2004568.flac,DF_E_2004568,TEM1,oggm4a,vcc2020,fake
DF_E_2002276.flac,DF_E_2002276,LA_0037,low_m4a,asvspoof,fake
DF_E_2002485.flac,DF_E_2002485,TMM1,low_m4a,vcc2020,fake
DF_E_2003416.flac,DF_E_2003416,TEM1,oggm4a,vcc2020,fake
DF_E_2000182.flac,DF_E_2000182,TEM2,high_m4a,vcc2020,fake
DF_E_2000965.flac,DF_E_2000965,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2001792.flac,DF_E_2001792,TMM1,nocodec,vcc2020,fake
DF_E_2004358.flac,DF_E_2004358,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2001584.flac,DF_E_2001584,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2001199.flac,DF_E_2001199,VCC2TM1,mp3m4a,vcc2018,fake
DF_E_2001531.flac,DF_E_2001531,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2002427.flac,DF_E_2002427,TMF1,low_mp3,vcc2020,fake
DF_E_2003561.flac,DF_E_2003561,TFM1,mp3m4a,vcc2020,fake
DF_E_2002883.flac,DF_E_2002883,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2003784.flac,DF_E_2003784,TEM2,high_mp3,vcc2020,fake
DF_E_2001566.flac,DF_E_2001566,VCC2TM2,nocodec,vcc2018,fake
DF_E_2004547.flac,DF_E_2004547,TEM2,low_m4a,vcc2020,fake
DF_E_2002927.flac,DF_E_2002927,LA_0044,oggm4a,asvspoof,fake
DF_E_2003851.flac,DF_E_2003851,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2001510.flac,DF_E_2001510,LA_0048,low_ogg,asvspoof,fake
DF_E_2000378.flac,DF_E_2000378,TGF1,oggm4a,vcc2020,fake
DF_E_2000024.flac,DF_E_2000024,TGF1,mp3m4a,vcc2020,fake
DF_E_2002583.flac,DF_E_2002583,LA_0035,oggm4a,asvspoof,fake
DF_E_2004523.flac,DF_E_2004523,TEF2,oggm4a,vcc2020,fake
DF_E_2000715.flac,DF_E_2000715,TEF2,high_m4a,vcc2020,fake
DF_E_2002586.flac,DF_E_2002586,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2000053.flac,DF_E_2000053,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2002960.flac,DF_E_2002960,TMF1,oggm4a,vcc2020,fake
DF_E_2003961.flac,DF_E_2003961,LA_0046,high_m4a,asvspoof,fake
DF_E_2001006.flac,DF_E_2001006,TMM1,high_ogg,vcc2020,fake
DF_E_2001178.flac,DF_E_2001178,TEF1,low_ogg,vcc2020,fake
DF_E_2000993.flac,DF_E_2000993,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2001193.flac,DF_E_2001193,VCC2TF1,nocodec,vcc2018,fake
DF_E_2002291.flac,DF_E_2002291,VCC2TM2,high_ogg,vcc2018,fake
DF_E_2004133.flac,DF_E_2004133,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2004923.flac,DF_E_2004923,LA_0041,low_m4a,asvspoof,fake
DF_E_2000380.flac,DF_E_2000380,TFM1,low_ogg,vcc2020,fake
DF_E_2003204.flac,DF_E_2003204,TMM1,low_m4a,vcc2020,fake
DF_E_2000544.flac,DF_E_2000544,TGM1,high_mp3,vcc2020,fake
DF_E_2002434.flac,DF_E_2002434,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2004117.flac,DF_E_2004117,TEF2,low_ogg,vcc2020,fake
DF_E_2001016.flac,DF_E_2001016,TFM1,oggm4a,vcc2020,fake
DF_E_2002037.flac,DF_E_2002037,TEF1,nocodec,vcc2020,fake
DF_E_2000834.flac,DF_E_2000834,TEF2,high_ogg,vcc2020,fake
DF_E_2001681.flac,DF_E_2001681,TFM1,low_ogg,vcc2020,fake
DF_E_2002976.flac,DF_E_2002976,TMF1,nocodec,vcc2020,fake
DF_E_2004475.flac,DF_E_2004475,LA_0032,mp3m4a,asvspoof,fake
DF_E_2002199.flac,DF_E_2002199,VCC2TF2,low_mp3,vcc2018,fake
DF_E_2000647.flac,DF_E_2000647,VCC2TF1,nocodec,vcc2018,fake
DF_E_2001122.flac,DF_E_2001122,TEF1,low_mp3,vcc2020,fake
DF_E_2003831.flac,DF_E_2003831,VCC2TM1,oggm4a,vcc2018,fake
DF_E_2000031.flac,DF_E_2000031,LA_0025,high_m4a,asvspoof,fake
DF_E_2001326.flac,DF_E_2001326,TEF1,low_mp3,vcc2020,fake
DF_E_2001280.flac,DF_E_2001280,TMF1,high_mp3,vcc2020,fake
DF_E_2003716.flac,DF_E_2003716,VCC2TM2,high_mp3,vcc2018,fake
DF_E_2004612.flac,DF_E_2004612,LA_0046,low_m4a,asvspoof,fake
DF_E_2003747.flac,DF_E_2003747,VCC2TF2,low_mp3,vcc2018,fake
DF_E_2004530.flac,DF_E_2004530,LA_0002,nocodec,asvspoof,fake
DF_E_2004582.flac,DF_E_2004582,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2000179.flac,DF_E_2000179,LA_0023,nocodec,asvspoof,fake
DF_E_2003207.flac,DF_E_2003207,TGM1,oggm4a,vcc2020,fake
DF_E_2003521.flac,DF_E_2003521,TFM1,low_m4a,vcc2020,fake
DF_E_2002233.flac,DF_E_2002233,VCC2TF2,low_m4a,vcc2018,fake
DF_E_2004766.flac,DF_E_2004766,LA_0013,high_m4a,asvspoof,fake
DF_E_2003047.flac,DF_E_2003047,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2003627.flac,DF_E_2003627,VCC2TF1,oggm4a,vcc2018,fake
DF_E_2002880.flac,DF_E_2002880,TFM1,low_ogg,vcc2020,fake
DF_E_2001769.flac,DF_E_2001769,VCC2TF2,low_mp3,vcc2018,fake
DF_E_2003326.flac,DF_E_2003326,TEM2,low_ogg,vcc2020,fake
DF_E_2002243.flac,DF_E_2002243,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2001931.flac,DF_E_2001931,TFM1,high_m4a,vcc2020,fake
DF_E_2000545.flac,DF_E_2000545,TMM1,low_mp3,vcc2020,fake
DF_E_2001033.flac,DF_E_2001033,LA_0029,low_mp3,asvspoof,fake
DF_E_2000132.flac,DF_E_2000132,TMF1,low_mp3,vcc2020,fake
DF_E_2002667.flac,DF_E_2002667,TEM1,low_mp3,vcc2020,fake
DF_E_2000289.flac,DF_E_2000289,VCC2TF1,nocodec,vcc2018,fake
DF_E_2003903.flac,DF_E_2003903,TEF1,high_m4a,vcc2020,fake
DF_E_2002671.flac,DF_E_2002671,LA_0036,mp3m4a,asvspoof,fake
DF_E_2003044.flac,DF_E_2003044,TMF1,mp3m4a,vcc2020,fake
DF_E_2003642.flac,DF_E_2003642,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2003539.flac,DF_E_2003539,TEF1,high_mp3,vcc2020,fake
DF_E_2002627.flac,DF_E_2002627,LA_0011,low_mp3,asvspoof,fake
DF_E_2003057.flac,DF_E_2003057,TGF1,high_m4a,vcc2020,fake
DF_E_2002683.flac,DF_E_2002683,VCC2TF1,oggm4a,vcc2018,fake
DF_E_2001348.flac,DF_E_2001348,LA_0023,nocodec,asvspoof,fake
DF_E_2002207.flac,DF_E_2002207,TFF1,nocodec,vcc2020,fake
DF_E_2000946.flac,DF_E_2000946,TGF1,mp3m4a,vcc2020,fake
DF_E_2001540.flac,DF_E_2001540,VCC2TM2,low_ogg,vcc2018,fake
DF_E_2000265.flac,DF_E_2000265,TEF2,mp3m4a,vcc2020,fake
DF_E_2000162.flac,DF_E_2000162,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2001142.flac,DF_E_2001142,LA_0026,mp3m4a,asvspoof,fake
DF_E_2004899.flac,DF_E_2004899,TMF1,high_mp3,vcc2020,fake
DF_E_2004721.flac,DF_E_2004721,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2001785.flac,DF_E_2001785,TEF2,high_mp3,vcc2020,fake
DF_E_2000347.flac,DF_E_2000347,TMF1,low_m4a,vcc2020,fake
DF_E_2002273.flac,DF_E_2002273,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2001801.flac,DF_E_2001801,LA_0043,mp3m4a,asvspoof,fake
DF_E_2004115.flac,DF_E_2004115,LA_0036,low_ogg,asvspoof,fake
DF_E_2002198.flac,DF_E_2002198,LA_0039,mp3m4a,asvspoof,fake
DF_E_2000466.flac,DF_E_2000466,LA_0013,low_mp3,asvspoof,fake
DF_E_2000125.flac,DF_E_2000125,TMM1,nocodec,vcc2020,fake
DF_E_2003447.flac,DF_E_2003447,LA_0032,high_m4a,asvspoof,fake
DF_E_2000464.flac,DF_E_2000464,LA_0023,oggm4a,asvspoof,fake
DF_E_2004487.flac,DF_E_2004487,VCC2TM1,nocodec,vcc2018,fake
DF_E_2000953.flac,DF_E_2000953,VCC2TM2,mp3m4a,vcc2018,fake
DF_E_2000346.flac,DF_E_2000346,TEM1,high_mp3,vcc2020,fake
DF_E_2003322.flac,DF_E_2003322,LA_0005,low_m4a,asvspoof,fake
DF_E_2002433.flac,DF_E_2002433,TFF1,low_ogg,vcc2020,fake
DF_E_2003904.flac,DF_E_2003904,VCC2TF1,mp3m4a,vcc2018,fake
DF_E_2003182.flac,DF_E_2003182,TEM2,low_m4a,vcc2020,fake
DF_E_2001860.flac,DF_E_2001860,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2004399.flac,DF_E_2004399,VCC2TM1,high_m4a,vcc2018,fake
DF_E_2000040.flac,DF_E_2000040,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2002896.flac,DF_E_2002896,TFM1,high_mp3,vcc2020,fake
DF_E_2003546.flac,DF_E_2003546,VCC2TF2,high_mp3,vcc2018,fake
DF_E_2002419.flac,DF_E_2002419,LA_0042,nocodec,asvspoof,fake
DF_E_2001420.flac,DF_E_2001420,TEM2,low_ogg,vcc2020,fake
DF_E_2001158.flac,DF_E_2001158,TEM1,mp3m4a,vcc2020,fake
DF_E_2001847.flac,DF_E_2001847,TFM1,low_ogg,vcc2020,fake
DF_E_2001422.flac,DF_E_2001422,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2001525.flac,DF_E_2001525,TMM1,nocodec,vcc2020,fake
DF_E_2004657.flac,DF_E_2004657,TEF2,low_m4a,vcc2020,fake
DF_E_2000782.flac,DF_E_2000782,VCC2TF1,high_m4a,vcc2018,fake
DF_E_2002047.flac,DF_E_2002047,TMF1,low_ogg,vcc2020,fake
DF_E_2004499.flac,DF_E_2004499,VCC2TM1,high_mp3,vcc2018,fake
DF_E_2001343.flac,DF_E_2001343,VCC2TF2,oggm4a,vcc2018,fake
DF_E_2003617.flac,DF_E_2003617,VCC2TF1,low_mp3,vcc2018,fake
DF_E_2002109.flac,DF_E_2002109,VCC2TM2,nocodec,vcc2018,fake
DF_E_2004703.flac,DF_E_2004703,TGF1,mp3m4a,vcc2020,fake
DF_E_2004769.flac,DF_E_2004769,VCC2TM2,oggm4a,vcc2018,fake
DF_E_2003807.flac,DF_E_2003807,TGF1,mp3m4a,vcc2020,fake
DF_E_2003854.flac,DF_E_2003854,TEF1,nocodec,vcc2020,fake
DF_E_2003475.flac,DF_E_2003475,TMF1,high_ogg,vcc2020,fake
DF_E_2003404.flac,DF_E_2003404,VCC2TF1,high_mp3,vcc2018,fake
DF_E_2002796.flac,DF_E_2002796,TEM1,oggm4a,vcc2020,fake
DF_E_2004789.flac,DF_E_2004789,VCC2TF2,mp3m4a,vcc2018,fake
DF_E_2000412.flac,DF_E_2000412,TEM2,low_mp3,vcc2020,fake
DF_E_2001167.flac,DF_E_2001167,TEF2,oggm4a,vcc2020,fake
DF_E_2001196.flac,DF_E_2001196,TMM1,low_m4a,vcc2020,fake
DF_E_2002159.flac,DF_E_2002159,TMM1,oggm4a,vcc2020,fake
DF_E_2004049.flac,DF_E_2004049,LA_0019,oggm4a,asvspoof,fake
DF_E_2000826.flac,DF_E_2000826,LA_0002,low_ogg,asvspoof,fake
DF_E_2004329.flac,DF_E_2004329,TMM1,low_ogg,vcc2020,fake
DF_E_2003474.flac,DF_E_2003474,TGF1,high_ogg,vcc2020,fake
DF_E_2004246.flac,DF_E_2004246,TEM1,low_ogg,vcc2020,fake
DF_E_2001145.flac,DF_E_2001145,TEM1,high_m4a,vcc2020,fake
DF_E_2001459.flac,DF_E_2001459,LA_0011,high_mp3,asvspoof,fake
DF_E_2002021.flac,DF_E_2002021,TMF1,mp3m4a,vcc2020,fake
DF_E_2003412.flac,DF_E_2003412,TEM2,oggm4a,vcc2020,fake
DF_E_2004667.flac,DF_E_2004667,TMM1,high_mp3,vcc2020,fake
DF_E_2000935.flac,DF_E_2000935,TEM2,nocodec,vcc2020,fake
DF_E_2004330.flac,DF_E_2004330,TMF1,oggm4a,vcc2020,fake
DF_E_2000932.flac,DF_E_2000932,VCC2TF1,low_m4a,vcc2018,fake
DF_E_2000679.flac,DF_E_2000679,LA_0027,high_m4a,asvspoof,fake
DF_E_2004588.flac,DF_E_2004588,TFM1,high_ogg,vcc2020,fake
DF_E_2000451.flac,DF_E_2000451,TEM1,oggm4a,vcc2020,fake
DF_E_2002641.flac,DF_E_2002641,LA_0032,oggm4a,asvspoof,fake
DF_E_2000608.flac,DF_E_2000608,TGM1,mp3m4a,vcc2020,fake
DF_E_2000588.flac,DF_E_2000588,VCC2TF2,nocodec,vcc2018,fake
DF_E_2002734.flac,DF_E_2002734,TEF1,high_mp3,vcc2020,fake
DF_E_2004635.flac,DF_E_2004635,TEF1,low_m4a,vcc2020,fake
DF_E_2003082.flac,DF_E_2003082,TFM1,low_mp3,vcc2020,fake
DF_E_2002778.flac,DF_E_2002778,TMM1,low_ogg,vcc2020,fake
DF_E_2004654.flac,DF_E_2004654,VCC2TM2,low_m4a,vcc2018,fake
DF_E_2002711.flac,DF_E_2002711,TEF2,mp3m4a,vcc2020,fake
DF_E_2003708.flac,DF_E_2003708,TMM1,low_ogg,vcc2020,fake
DF_E_2000637.flac,DF_E_2000637,TEM2,high_m4a,vcc2020,fake
DF_E_2000512.flac,DF_E_2000512,VCC2TF1,high_ogg,vcc2018,fake
DF_E_2004834.flac,DF_E_2004834,TFM1,nocodec,vcc2020,fake
DF_E_2003216.flac,DF_E_2003216,VCC2TM1,low_m4a,vcc2018,fake
DF_E_2000537.flac,DF_E_2000537,VCC2TF1,low_ogg,vcc2018,fake
DF_E_2003189.flac,DF_E_2003189,TEM2,oggm4a,vcc2020,fake
DF_E_2002173.flac,DF_E_2002173,TEM1,low_ogg,vcc2020,fake
DF_E_2004900.flac,DF_E_2004900,TMM1,low_mp3,vcc2020,fake
DF_E_2001406.flac,DF_E_2001406,VCC2TF1,nocodec,vcc2018,fake
